timestamp,target_time,y_target,El1_kA_filt_lag1,El1_kA_filt_lag2,El1_kA_filt_lag3,El1_kA_filt_lag4,El1_kA_filt_lag5,El1_pos_m_filt_lag1,El1_pos_m_filt_lag2,El1_pos_m_filt_lag3,El1_pos_m_filt_lag4,El1_pos_m_filt_lag5,El2_kA_filt_lag1,El2_kA_filt_lag2,El2_kA_filt_lag3,El2_kA_filt_lag4,El2_kA_filt_lag5,El2_pos_m_filt_lag1,El2_pos_m_filt_lag2,El2_pos_m_filt_lag3,El2_pos_m_filt_lag4,El2_pos_m_filt_lag5,El3_kA_filt_lag1,El3_kA_filt_lag2,El3_kA_filt_lag3,El3_kA_filt_lag4,El3_kA_filt_lag5,El3_pos_m_filt_lag1,El3_pos_m_filt_lag2,El3_pos_m_filt_lag3,El3_pos_m_filt_lag4,El3_pos_m_filt_lag5,RMS_V_transformer_filt_lag1,RMS_V_transformer_filt_lag2,RMS_V_transformer_filt_lag3,RMS_V_transformer_filt_lag4,RMS_V_transformer_filt_lag5,Tap_A_filt_lag1,Tap_A_filt_lag2,Tap_A_filt_lag3,Tap_A_filt_lag4,Tap_A_filt_lag5,Tap_B_filt_lag1,Tap_B_filt_lag2,Tap_B_filt_lag3,Tap_B_filt_lag4,Tap_B_filt_lag5,Tap_C_filt_lag1,Tap_C_filt_lag2,Tap_C_filt_lag3,Tap_C_filt_lag4,Tap_C_filt_lag5,UL1N_V_lag1,UL1N_V_lag2,UL1N_V_lag3,UL1N_V_lag4,UL1N_V_lag5,UL2N_V_lag1,UL2N_V_lag2,UL2N_V_lag3,UL2N_V_lag4,UL2N_V_lag5,UL3N_V_lag1,UL3N_V_lag2,UL3N_V_lag3,UL3N_V_lag4,UL3N_V_lag5,y_raw_lag1,y_raw_lag2,y_raw_lag3,y_raw_lag4,y_raw_lag5
2022-07-07 00:08:50+00:00,2022-07-07 00:09:03+00:00,1.05278673235887,125.20294141321602,125.21730577696532,125.24239499444626,125.27333031628416,125.30364948869394,1.0683840358254175,1.0675403977872058,1.066712764061366,1.065913519648325,1.0651554114319333,126.39650194400956,126.18306075390568,125.96394520815348,125.7520838481412,125.55899021015898,0.9196749531670968,0.9197158530272131,0.9197463568847803,0.9197654942735984,0.919773421589861,119.09349225566676,119.20579925593192,119.30339429754316,119.37627324945773,119.41528066852752,0.5383616432756435,0.5385464089985366,0.5386677624374899,0.5387652232842812,0.538883070518046,164.81421693832183,164.78006050048333,164.74679691413738,164.71729494043814,164.69454726838805,14.000000000002837,14.000000000002784,14.000000000002728,14.00000000000267,14.000000000002617,14.000000000002837,14.000000000002784,14.000000000002728,14.00000000000267,14.000000000002617,14.000000000002837,14.000000000002784,14.000000000002728,14.00000000000267,14.000000000002617,157.2155304,157.8616943,158.0805969,158.2994995,158.5184021,171.5363312,171.5844574,171.6325836,171.6807251,171.7288513,165.7025146,165.0326233,164.3627167,163.6928101,163.0391541,1.0446596,1.0455891,1.0464361,1.047199,1.0478976
2022-07-07 00:08:51+00:00,2022-07-07 00:09:04+00:00,1.054532124041541,125.2019960330191,125.20294141321602,125.21730577696532,125.24239499444626,125.27333031628416,1.0692323136921422,1.0683840358254175,1.0675403977872058,1.066712764061366,1.065913519648325,126.59083225936776,126.39650194400956,126.18306075390568,125.96394520815348,125.7520838481412,0.9196259118239772,0.9196749531670968,0.9197158530272131,0.9197463568847803,0.9197654942735984,118.97611886409716,119.09349225566676,119.20579925593192,119.30339429754316,119.37627324945773,0.538081755420248,0.5383616432756435,0.5385464089985366,0.5386677624374899,0.5387652232842812,164.84679978037596,164.81421693832183,164.78006050048333,164.74679691413738,164.71729494043814,14.000000000002885,14.000000000002837,14.000000000002784,14.000000000002728,14.00000000000267,14.000000000002885,14.000000000002837,14.000000000002784,14.000000000002728,14.00000000000267,14.000000000002885,14.000000000002837,14.000000000002784,14.000000000002728,14.00000000000267,156.5538788,157.2155304,157.8616943,158.0805969,158.2994995,172.7432404,171.5363312,171.5844574,171.6325836,171.6807251,166.3724213,165.7025146,165.0326233,164.3627167,163.6928101,1.0436733,1.0446596,1.0455891,1.0464361,1.047199
2022-07-07 00:08:52+00:00,2022-07-07 00:09:05+00:00,1.0558468560441647,125.21460075903468,125.2019960330191,125.20294141321602,125.21730577696532,125.24239499444626,1.070075379586413,1.0692323136921422,1.0683840358254175,1.0675403977872058,1.066712764061366,126.7530145986056,126.59083225936776,126.39650194400956,126.18306075390568,125.96394520815348,0.9195723430214358,0.9196259118239772,0.9196749531670968,0.9197158530272131,0.9197463568847803,118.861840643345,118.97611886409716,119.09349225566676,119.20579925593192,119.30339429754316,0.5376850631962546,0.538081755420248,0.5383616432756435,0.5385464089985366,0.5386677624374899,164.87594761751174,164.84679978037596,164.81421693832183,164.78006050048333,164.74679691413738,14.00000000000292,14.000000000002885,14.000000000002837,14.000000000002784,14.000000000002728,14.00000000000292,14.000000000002885,14.000000000002837,14.000000000002784,14.000000000002728,14.00000000000292,14.000000000002885,14.000000000002837,14.000000000002784,14.000000000002728,155.8922119,156.5538788,157.2155304,157.8616943,158.0805969,172.6815491,172.7432404,171.5363312,171.5844574,171.6325836,166.3277893,166.3724213,165.7025146,165.0326233,164.3627167,1.0426818,1.0436733,1.0446596,1.0455891,1.0464361
2022-07-07 00:08:53+00:00,2022-07-07 00:09:06+00:00,1.056650687759914,125.23822808132752,125.21460075903468,125.2019960330191,125.20294141321602,125.21730577696532,1.0709052698672044,1.070075379586413,1.0692323136921422,1.0683840358254175,1.0675403977872058,126.87129416411015,126.7530145986056,126.59083225936776,126.39650194400956,126.18306075390568,0.91951918120431,0.9195723430214358,0.9196259118239772,0.9196749531670968,0.9197158530272131,118.7564748057411,118.861840643345,118.97611886409716,119.09349225566676,119.20579925593192,0.5371610839637541,0.5376850631962546,0.538081755420248,0.5383616432756435,0.5385464089985366,164.90050180744822,164.87594761751174,164.84679978037596,164.81421693832183,164.78006050048333,14.00000000000294,14.00000000000292,14.000000000002885,14.000000000002837,14.000000000002784,14.00000000000294,14.00000000000292,14.000000000002885,14.000000000002837,14.000000000002784,14.00000000000294,14.00000000000292,14.000000000002885,14.000000000002837,14.000000000002784,155.2305603,155.8922119,156.5538788,157.2155304,157.8616943,172.5700684,172.6815491,172.7432404,171.5363312,171.5844574,166.2564545,166.3277893,166.3724213,165.7025146,165.0326233,1.0417602,1.0426818,1.0436733,1.0446596,1.0455891
2022-07-07 00:08:54+00:00,2022-07-07 00:09:07+00:00,1.0569159990308394,125.2679227507982,125.23822808132752,125.21460075903468,125.2019960330191,125.20294141321602,1.0717162080053952,1.0709052698672044,1.070075379586413,1.0692323136921422,1.0683840358254175,126.93603588988115,126.87129416411015,126.7530145986056,126.59083225936776,126.39650194400956,0.919472497819232,0.91951918120431,0.9195723430214358,0.9196259118239772,0.9196749531670968,118.66304619327543,118.7564748057411,118.861840643345,118.97611886409716,119.09349225566676,0.5365105276137776,0.5371610839637541,0.5376850631962546,0.538081755420248,0.5383616432756435,164.91998989461607,164.90050180744822,164.87594761751174,164.84679978037596,164.81421693832183,14.000000000002949,14.00000000000294,14.00000000000292,14.000000000002885,14.000000000002837,14.000000000002949,14.00000000000294,14.00000000000292,14.000000000002885,14.000000000002837,14.000000000002949,14.00000000000294,14.00000000000292,14.000000000002885,14.000000000002837,155.4694366,155.2305603,155.8922119,156.5538788,157.2155304,172.4585724,172.5700684,172.6815491,172.7432404,171.5363312,166.1851349,166.2564545,166.3277893,166.3724213,165.7025146,1.0410014,1.0417602,1.0426818,1.0436733,1.0446596
2022-07-07 00:08:55+00:00,2022-07-07 00:09:08+00:00,1.0566691851863408,125.29687124279728,125.2679227507982,125.23822808132752,125.21460075903468,125.2019960330191,1.0725048127447396,1.0717162080053952,1.0709052698672044,1.070075379586413,1.0692323136921422,126.94048862906654,126.93603588988115,126.87129416411015,126.7530145986056,126.59083225936776,0.9194391513521882,0.919472497819232,0.91951918120431,0.9195723430214358,0.9196259118239772,118.5818249957639,118.66304619327543,118.7564748057411,118.861840643345,118.97611886409716,0.5357440874547458,0.5365105276137776,0.5371610839637541,0.5376850631962546,0.538081755420248,164.93450798939492,164.91998989461607,164.90050180744822,164.87594761751174,164.84679978037596,14.00000000000294,14.000000000002949,14.00000000000294,14.00000000000292,14.000000000002885,14.00000000000294,14.000000000002949,14.00000000000294,14.00000000000292,14.000000000002885,14.00000000000294,14.000000000002949,14.00000000000294,14.00000000000292,14.000000000002885,155.748764,155.4694366,155.2305603,155.8922119,156.5538788,172.3470764,172.4585724,172.5700684,172.6815491,172.7432404,166.1138,166.1851349,166.2564545,166.3277893,166.3724213,1.0405062,1.0410014,1.0417602,1.0426818,1.0436733
2022-07-07 00:08:56+00:00,2022-07-07 00:09:09+00:00,1.0559863370857765,125.31727150291704,125.29687124279728,125.2679227507982,125.23822808132752,125.21460075903468,1.0732701516108274,1.0725048127447396,1.0717162080053952,1.0709052698672044,1.070075379586413,126.8814341388992,126.94048862906654,126.93603588988115,126.87129416411015,126.7530145986056,0.9194262611512788,0.9194391513521882,0.919472497819232,0.91951918120431,0.9195723430214358,118.51083176924496,118.5818249957639,118.66304619327543,118.7564748057411,118.861840643345,0.5348801557050267,0.5357440874547458,0.5365105276137776,0.5371610839637541,0.5376850631962546,164.9445326812811,164.93450798939492,164.91998989461607,164.90050180744822,164.87594761751174,14.000000000002922,14.00000000000294,14.000000000002949,14.00000000000294,14.00000000000292,14.000000000002922,14.00000000000294,14.000000000002949,14.00000000000294,14.00000000000292,14.000000000002922,14.00000000000294,14.000000000002949,14.00000000000294,14.00000000000292,156.0281067,155.748764,155.4694366,155.2305603,155.8922119,172.2355957,172.3470764,172.4585724,172.5700684,172.6815491,166.0424652,166.1138,166.1851349,166.2564545,166.3277893,1.0403699,1.0405062,1.0410014,1.0417602,1.0426818
2022-07-07 00:08:57+00:00,2022-07-07 00:09:10+00:00,1.054984482610007,125.32140344116723,125.31727150291704,125.29687124279728,125.2679227507982,125.23822808132752,1.0740135782237024,1.0732701516108274,1.0725048127447396,1.0717162080053952,1.0709052698672044,126.75966127918323,126.8814341388992,126.94048862906654,126.93603588988115,126.87129416411015,0.9194405126845608,0.9194262611512788,0.9194391513521882,0.919472497819232,0.91951918120431,118.44670146804692,118.51083176924496,118.5818249957639,118.66304619327543,118.7564748057411,0.5339417759232882,0.5348801557050267,0.5357440874547458,0.5365105276137776,0.5371610839637541,164.9507004817795,164.9445326812811,164.93450798939492,164.91998989461607,164.90050180744822,14.000000000002894,14.000000000002922,14.00000000000294,14.000000000002949,14.00000000000294,14.000000000002894,14.000000000002922,14.00000000000294,14.000000000002949,14.00000000000294,14.000000000002894,14.000000000002922,14.00000000000294,14.000000000002949,14.00000000000294,156.3074493,156.0281067,155.748764,155.4694366,155.2305603,172.1240997,172.2355957,172.3470764,172.4585724,172.5700684,165.8175201,166.0424652,166.1138,166.1851349,166.2564545,1.0406679,1.0403699,1.0405062,1.0410014,1.0417602
2022-07-07 00:08:58+00:00,2022-07-07 00:09:11+00:00,1.0538100410077549,125.3027464840289,125.32140344116723,125.31727150291704,125.29687124279728,125.2679227507982,1.0747383495696696,1.0740135782237024,1.0732701516108274,1.0725048127447396,1.0717162080053952,126.58019029101769,126.75966127918323,126.8814341388992,126.94048862906654,126.93603588988115,0.9194873232618616,0.9194405126845608,0.9194262611512788,0.9194391513521882,0.919472497819232,118.3857280200998,118.44670146804692,118.51083176924496,118.5818249957639,118.66304619327543,0.5329533267126594,0.5339417759232882,0.5348801557050267,0.5357440874547458,0.5365105276137776,164.9535919693476,164.9507004817795,164.9445326812811,164.93450798939492,164.91998989461607,14.000000000002858,14.000000000002894,14.000000000002922,14.00000000000294,14.000000000002949,14.000000000002858,14.000000000002894,14.000000000002922,14.00000000000294,14.000000000002949,14.000000000002858,14.000000000002894,14.000000000002922,14.00000000000294,14.000000000002949,156.5867767,156.3074493,156.0281067,155.748764,155.4694366,172.0126038,172.1240997,172.2355957,172.3470764,172.4585724,165.5863342,165.8175201,166.0424652,166.1138,166.1851349,1.0414423,1.0406679,1.0403699,1.0405062,1.0410014
2022-07-07 00:08:59+00:00,2022-07-07 00:09:12+00:00,1.052626228504175,125.25696517905313,125.3027464840289,125.32140344116723,125.31727150291704,125.29687124279728,1.0754490905154297,1.0747383495696696,1.0740135782237024,1.0732701516108274,1.0725048127447396,126.35216933388482,126.58019029101769,126.75966127918323,126.8814341388992,126.94048862906654,0.9195699213135082,0.9194873232618616,0.9194405126845608,0.9194262611512788,0.9194391513521882,118.32487964615868,118.3857280200998,118.44670146804692,118.51083176924496,118.5818249957639,0.5319375277997835,0.5329533267126594,0.5339417759232882,0.5348801557050267,0.5357440874547458,164.95355300236324,164.9535919693476,164.9507004817795,164.9445326812811,164.93450798939492,14.00000000000282,14.000000000002858,14.000000000002894,14.000000000002922,14.00000000000294,14.00000000000282,14.000000000002858,14.000000000002894,14.000000000002922,14.00000000000294,14.00000000000282,14.000000000002858,14.000000000002894,14.000000000002922,14.00000000000294,156.8661194,156.5867767,156.3074493,156.0281067,155.748764,171.901123,172.0126038,172.1240997,172.2355957,172.3470764,165.3551483,165.5863342,165.8175201,166.0424652,166.1138,1.042691,1.0414423,1.0406679,1.0403699,1.0405062
2022-07-07 00:09:00+00:00,2022-07-07 00:09:13+00:00,1.0516009335860592,125.18259968996392,125.25696517905313,125.3027464840289,125.32140344116723,125.31727150291704,1.0761512087550285,1.0754490905154297,1.0747383495696696,1.0740135782237024,1.0732701516108274,126.08838745577243,126.35216933388482,126.58019029101769,126.75966127918323,126.8814341388992,0.9196884170433676,0.9195699213135082,0.9194873232618616,0.9194405126845608,0.9194262611512788,118.26259491982285,118.32487964615868,118.3857280200998,118.44670146804692,118.51083176924496,0.5309132977937608,0.5319375277997835,0.5329533267126594,0.5339417759232882,0.5348801557050267,164.95057893687775,164.95355300236324,164.9535919693476,164.9507004817795,164.9445326812811,14.000000000002784,14.00000000000282,14.000000000002858,14.000000000002894,14.000000000002922,14.000000000002784,14.00000000000282,14.000000000002858,14.000000000002894,14.000000000002922,14.000000000002784,14.00000000000282,14.000000000002858,14.000000000002894,14.000000000002922,157.145462,156.8661194,156.5867767,156.3074493,156.0281067,171.7896271,171.901123,172.0126038,172.1240997,172.2355957,165.1239624,165.3551483,165.5863342,165.8175201,166.0424652,1.0443623,1.042691,1.0414423,1.0406679,1.0403699
2022-07-07 00:09:01+00:00,2022-07-07 00:09:14+00:00,1.050896060146004,125.08134974208764,125.18259968996392,125.25696517905313,125.3027464840289,125.32140344116723,1.076850344877866,1.0761512087550285,1.0754490905154297,1.0747383495696696,1.0740135782237024,125.80439605494097,126.08838745577243,126.35216933388482,126.58019029101769,126.75966127918323,0.919838965038601,0.9196884170433676,0.9195699213135082,0.9194873232618616,0.9194405126845608,118.19923266905198,118.26259491982285,118.32487964615868,118.3857280200998,118.44670146804692,0.5298947769301695,0.5309132977937608,0.5319375277997835,0.5329533267126594,0.5339417759232882,164.94427970396194,164.95057893687775,164.95355300236324,164.9535919693476,164.9507004817795,14.000000000002755,14.000000000002784,14.00000000000282,14.000000000002858,14.000000000002894,14.000000000002755,14.000000000002784,14.00000000000282,14.000000000002858,14.000000000002894,14.000000000002755,14.000000000002784,14.00000000000282,14.000000000002858,14.000000000002894,157.4248047,157.145462,156.8661194,156.5867767,156.3074493,171.6781311,171.7896271,171.901123,172.0126038,172.1240997,164.8927765,165.1239624,165.3551483,165.5863342,165.8175201,1.0463569,1.0443623,1.042691,1.0414423,1.0406679
2022-07-07 00:09:02+00:00,2022-07-07 00:09:15+00:00,1.0506586402987004,124.95791215759188,125.08134974208764,125.18259968996392,125.25696517905313,125.3027464840289,1.0775518887909303,1.076850344877866,1.0761512087550285,1.0754490905154297,1.0747383495696696,125.51729260083115,125.80439605494097,126.08838745577243,126.35216933388482,126.58019029101769,0.9200131371453968,0.919838965038601,0.9196884170433676,0.9195699213135082,0.9194873232618616,118.13713007193826,118.19923266905198,118.26259491982285,118.32487964615868,118.3857280200998,0.5288915423691559,0.5298947769301695,0.5309132977937608,0.5319375277997835,0.5329533267126594,164.93393319763854,164.94427970396194,164.95057893687775,164.95355300236324,164.9535919693476,14.000000000002734,14.000000000002755,14.000000000002784,14.00000000000282,14.000000000002858,14.000000000002734,14.000000000002755,14.000000000002784,14.00000000000282,14.000000000002858,14.000000000002734,14.000000000002755,14.000000000002784,14.00000000000282,14.000000000002858,157.7041321,157.4248047,157.145462,156.8661194,156.5867767,171.5666351,171.6781311,171.7896271,171.901123,172.0126038,164.6615906,164.8927765,165.1239624,165.3551483,165.5863342,1.048536,1.0463569,1.0443623,1.042691,1.0414423
2022-07-07 00:09:03+00:00,2022-07-07 00:09:16+00:00,1.0510133955967524,124.81940845380252,124.95791215759188,125.08134974208764,125.18259968996392,125.25696517905313,1.0782605474442095,1.0775518887909303,1.076850344877866,1.0761512087550285,1.0754490905154297,125.24428063879589,125.51729260083115,125.80439605494097,126.08838745577243,126.35216933388482,0.9201976332931984,0.9200131371453968,0.919838965038601,0.9196884170433676,0.9195699213135082,118.08029771692507,118.13713007193826,118.19923266905198,118.26259491982285,118.32487964615868,0.5279097848902387,0.5288915423691559,0.5298947769301695,0.5309132977937608,0.5319375277997835,164.91862152619342,164.93393319763854,164.94427970396194,164.95057893687775,164.95355300236324,14.000000000002723,14.000000000002734,14.000000000002755,14.000000000002784,14.00000000000282,14.000000000002723,14.000000000002734,14.000000000002755,14.000000000002784,14.00000000000282,14.000000000002723,14.000000000002734,14.000000000002755,14.000000000002784,14.00000000000282,157.9834747,157.7041321,157.4248047,157.145462,156.8661194,171.4551544,171.5666351,171.6781311,171.7896271,171.901123,165.0581818,164.6615906,164.8927765,165.1239624,165.3551483,1.0507358,1.048536,1.0463569,1.0443623,1.042691
2022-07-07 00:09:04+00:00,2022-07-07 00:09:17+00:00,1.0520561502906578,124.67450790580888,124.81940845380252,124.95791215759188,125.08134974208764,125.18259968996392,1.07897994144906,1.0782605474442095,1.0775518887909303,1.076850344877866,1.0761512087550285,125.0011667993247,125.24428063879589,125.51729260083115,125.80439605494097,126.08838745577243,0.9203744557232842,0.9201976332931984,0.9200131371453968,0.919838965038601,0.9196884170433676,118.03383602057076,118.08029771692507,118.13713007193826,118.19923266905198,118.26259491982285,0.526954039861284,0.5279097848902387,0.5288915423691559,0.5298947769301695,0.5309132977937608,164.8974301127735,164.91862152619342,164.93393319763854,164.94427970396194,164.95057893687775,14.000000000002716,14.000000000002723,14.000000000002734,14.000000000002755,14.000000000002784,14.000000000002716,14.000000000002723,14.000000000002734,14.000000000002755,14.000000000002784,14.000000000002716,14.000000000002723,14.000000000002734,14.000000000002755,14.000000000002784,158.0871582,157.9834747,157.7041321,157.4248047,157.145462,171.3842163,171.4551544,171.5666351,171.6781311,171.7896271,165.4857483,165.0581818,164.6615906,164.8927765,165.1239624,1.0527867,1.0507358,1.048536,1.0463569,1.0443623
2022-07-07 00:09:05+00:00,2022-07-07 00:09:18+00:00,1.05384770259412,124.53239904906256,124.67450790580888,124.81940845380252,124.95791215759188,125.08134974208764,1.0797122376188886,1.07897994144906,1.0782605474442095,1.0775518887909303,1.076850344877866,124.8009770270402,125.0011667993247,125.24428063879589,125.51729260083115,125.80439605494097,0.9205216554534248,0.9203744557232842,0.9201976332931984,0.9200131371453968,0.919838965038601,118.0031922869324,118.03383602057076,118.08029771692507,118.13713007193826,118.19923266905198,0.5260289890828653,0.526954039861284,0.5279097848902387,0.5288915423691559,0.5298947769301695,164.8696759833663,164.8974301127735,164.91862152619342,164.93393319763854,164.94427970396194,14.000000000002704,14.000000000002716,14.000000000002723,14.000000000002734,14.000000000002755,14.000000000002704,14.000000000002716,14.000000000002723,14.000000000002734,14.000000000002755,14.000000000002704,14.000000000002716,14.000000000002723,14.000000000002734,14.000000000002755,158.1839142,158.0871582,157.9834747,157.7041321,157.4248047,171.3148651,171.3842163,171.4551544,171.5666351,171.6781311,165.9133148,165.4857483,165.0581818,164.6615906,164.8927765,1.0545322,1.0527867,1.0507358,1.048536,1.0463569
2022-07-07 00:09:06+00:00,2022-07-07 00:09:19+00:00,1.0564083089654357,124.40177442071877,124.53239904906256,124.67450790580888,124.81940845380252,124.95791215759188,1.080457862684101,1.0797122376188886,1.07897994144906,1.0782605474442095,1.0775518887909303,124.6528611227014,124.8009770270402,125.0011667993247,125.24428063879589,125.51729260083115,0.920614726870121,0.9205216554534248,0.9203744557232842,0.9201976332931984,0.9200131371453968,117.99339028819112,118.0031922869324,118.03383602057076,118.08029771692507,118.13713007193826,0.525140874773262,0.5260289890828653,0.526954039861284,0.5279097848902387,0.5288915423691559,164.83512347065923,164.8696759833663,164.8974301127735,164.91862152619342,164.93393319763854,14.000000000002688,14.000000000002704,14.000000000002716,14.000000000002723,14.000000000002734,14.000000000002688,14.000000000002704,14.000000000002716,14.000000000002723,14.000000000002734,14.000000000002688,14.000000000002704,14.000000000002716,14.000000000002723,14.000000000002734,158.2806549,158.1839142,158.0871582,157.9834747,157.7041321,171.2455292,171.3148651,171.3842163,171.4551544,171.5666351,165.4469299,165.9133148,165.4857483,165.0581818,164.6615906,1.0558468,1.0545322,1.0527867,1.0507358,1.048536
2022-07-07 00:09:07+00:00,2022-07-07 00:09:20+00:00,1.0597135097060155,124.28996537722732,124.40177442071877,124.53239904906256,124.67450790580888,124.81940845380252,1.0812153593672302,1.080457862684101,1.0797122376188886,1.07897994144906,1.0782605474442095,124.56140852757912,124.6528611227014,124.8009770270402,125.0011667993247,125.24428063879589,0.9206286764917608,0.920614726870121,0.9205216554534248,0.9203744557232842,0.9201976332931984,118.00835137201202,117.99339028819112,118.0031922869324,118.03383602057076,118.08029771692507,0.5242981891702605,0.525140874773262,0.5260289890828653,0.526954039861284,0.5279097848902387,164.7941476455042,164.83512347065923,164.8696759833663,164.8974301127735,164.91862152619342,14.000000000002666,14.000000000002688,14.000000000002704,14.000000000002716,14.000000000002723,14.000000000002666,14.000000000002688,14.000000000002704,14.000000000002716,14.000000000002723,14.000000000002666,14.000000000002688,14.000000000002704,14.000000000002716,14.000000000002723,158.3774109,158.2806549,158.1839142,158.0871582,157.9834747,171.1761932,171.2455292,171.3148651,171.3842163,171.4551544,164.9442596,165.4469299,165.9133148,165.4857483,165.0581818,1.0566506,1.0558468,1.0545322,1.0527867,1.0507358
2022-07-07 00:09:08+00:00,2022-07-07 00:09:21+00:00,1.0636923208396347,124.20231034001262,124.28996537722732,124.40177442071877,124.53239904906256,124.67450790580888,1.0819814241478596,1.0812153593672302,1.080457862684101,1.0797122376188886,1.07897994144906,124.5264336799578,124.56140852757912,124.6528611227014,124.8009770270402,125.0011667993247,0.9205407263440208,0.9206286764917608,0.920614726870121,0.9205216554534248,0.9203744557232842,118.05038936619144,118.00835137201202,117.99339028819112,118.0031922869324,118.03383602057076,0.5235115086348994,0.5242981891702605,0.525140874773262,0.5260289890828653,0.526954039861284,164.7478190321981,164.7941476455042,164.83512347065923,164.8696759833663,164.8974301127735,14.00000000000264,14.000000000002666,14.000000000002688,14.000000000002704,14.000000000002716,14.00000000000264,14.000000000002666,14.000000000002688,14.000000000002704,14.000000000002716,14.00000000000264,14.000000000002666,14.000000000002688,14.000000000002704,14.000000000002716,158.4741516,158.3774109,158.2806549,158.1839142,158.0871582,171.1068573,171.1761932,171.2455292,171.3148651,171.3842163,164.4416046,164.9442596,165.4469299,165.9133148,165.4857483,1.056916,1.0566506,1.0558468,1.0545322,1.0527867
2022-07-07 00:09:09+00:00,2022-07-07 00:09:22+00:00,1.068228735242688,124.14178483576956,124.20231034001262,124.28996537722732,124.40177442071877,124.53239904906256,1.0827511206090634,1.0819814241478596,1.0812153593672302,1.080457862684101,1.0797122376188886,124.5432248111269,124.5264336799578,124.56140852757912,124.6528611227014,124.8009770270402,0.9203335342700858,0.9205407263440208,0.9206286764917608,0.920614726870121,0.9205216554534248,118.11991247134776,118.05038936619144,118.00835137201202,117.99339028819112,118.0031922869324,0.5227925858341249,0.5235115086348994,0.5242981891702605,0.525140874773262,0.5260289890828653,164.6979030211024,164.7478190321981,164.7941476455042,164.83512347065923,164.8696759833663,14.00000000000262,14.00000000000264,14.000000000002666,14.000000000002688,14.000000000002704,14.00000000000262,14.00000000000264,14.000000000002666,14.000000000002688,14.000000000002704,14.00000000000262,14.00000000000264,14.000000000002666,14.000000000002688,14.000000000002704,158.5709076,158.4741516,158.3774109,158.2806549,158.1839142,171.0375214,171.1068573,171.1761932,171.2455292,171.3148651,163.9389343,164.4416046,164.9442596,165.4469299,165.9133148,1.0566692,1.056916,1.0566506,1.0558468,1.0545322
2022-07-07 00:09:10+00:00,2022-07-07 00:09:23+00:00,1.0731671103385358,124.1088810914387,124.14178483576956,124.20231034001262,124.28996537722732,124.40177442071877,1.0835182302481234,1.0827511206090634,1.0819814241478596,1.0812153593672302,1.080457862684101,124.6031976120306,124.5432248111269,124.5264336799578,124.56140852757912,124.6528611227014,0.9199987283759288,0.9203335342700858,0.9205407263440208,0.9206286764917608,0.920614726870121,118.2153217207746,118.11991247134776,118.05038936619144,118.00835137201202,117.99339028819112,0.5221530160395502,0.5227925858341249,0.5235115086348994,0.5242981891702605,0.525140874773262,164.6467862350836,164.6979030211024,164.7478190321981,164.7941476455042,164.83512347065923,14.000000000002602,14.00000000000262,14.00000000000264,14.000000000002666,14.000000000002688,14.000000000002602,14.00000000000262,14.00000000000264,14.000000000002666,14.000000000002688,14.000000000002602,14.00000000000262,14.00000000000264,14.000000000002666,14.000000000002688,158.6676483,158.5709076,158.4741516,158.3774109,158.2806549,170.9681702,171.0375214,171.1068573,171.1761932,171.2455292,163.436264,163.9389343,164.4416046,164.9442596,165.4469299,1.0559863,1.0566692,1.056916,1.0566506,1.0558468
2022-07-07 00:09:11+00:00,2022-07-07 00:09:24+00:00,1.078321522566734,124.101699835137,124.1088810914387,124.14178483576956,124.20231034001262,124.28996537722732,1.0842757069527378,1.0835182302481234,1.0827511206090634,1.0819814241478596,1.0812153593672302,124.69485646555896,124.6031976120306,124.5432248111269,124.5264336799578,124.56140852757912,0.9195404684623976,0.9199987283759288,0.9203335342700858,0.9205407263440208,0.9206286764917608,118.33306977137562,118.2153217207746,118.11991247134776,118.05038936619144,118.00835137201202,0.5216028684864771,0.5221530160395502,0.5227925858341249,0.5235115086348994,0.5242981891702605,164.59735361930973,164.6467862350836,164.6979030211024,164.7478190321981,164.7941476455042,14.00000000000258,14.000000000002602,14.00000000000262,14.00000000000264,14.000000000002666,14.00000000000258,14.000000000002602,14.00000000000262,14.00000000000264,14.000000000002666,14.00000000000258,14.000000000002602,14.00000000000262,14.00000000000264,14.000000000002666,158.7644043,158.6676483,158.5709076,158.4741516,158.3774109,170.8988342,170.9681702,171.0375214,171.1068573,171.1761932,163.4962463,163.436264,163.9389343,164.4416046,164.9442596,1.0549845,1.0559863,1.0566692,1.056916,1.0566506
