t_s,y_pred_mOhm,u_cmd,e,r
740.0,1.0200000243437426,0.9747172110932076,-2.3846315144737673e-08,1.02
741.0,1.0200000238463152,0.9747172157629851,-2.3359051803950592e-08,1.02
742.0,1.0200000233590518,0.9747172203373428,-2.288174494324835e-08,1.02
743.0,1.020000022881745,0.9747172248182303,-2.241419139181744e-08,1.02
744.0,1.0200000224141914,0.9747172292075579,-2.195619130951343e-08,1.02
745.0,1.0200000219561913,0.9747172335071961,-2.1507549963217798e-08,1.02
746.0,1.02000002150755,0.9747172377189779,-2.1068076394570312e-08,1.02
747.0,1.0200000210680764,0.9747172418446984,-2.06375825317906e-08,1.02
748.0,1.0200000206375825,0.9747172458861162,-2.021588496603499e-08,1.02
749.0,1.020000020215885,0.9747172498449537,-1.9802804063218105e-08,1.02
750.0,1.020000019802804,0.9747172537228983,-1.9398163964012838e-08,1.02
751.0,1.020000019398164,0.9747172575216031,-1.900179191771656e-08,1.02
752.0,1.020000019001792,0.9747172612426871,-1.8613519170429527e-08,1.02
753.0,1.0200000186135192,0.9747172648877364,-1.823318029892107e-08,1.02
754.0,1.0200000182331803,0.9747172684583046,-1.786061298858499e-08,1.02
755.0,1.020000017860613,0.9747172719559137,-1.7495658477528764e-08,1.02
756.0,1.0200000174956585,0.9747172753820544,-1.7138161334528945e-08,1.02
757.0,1.0200000171381614,0.9747172787381873,-1.678796901494195e-08,1.02
758.0,1.020000016787969,0.9747172820257426,-1.6444932526837874e-08,1.02
759.0,1.0200000164449325,0.9747172852461218,-1.6108905098732862e-08,1.02
760.0,1.0200000161089051,0.9747172884006974,-1.5779744400035156e-08,1.02
761.0,1.0200000157797444,0.9747172914908141,-1.5457309210376025e-08,1.02
762.0,1.0200000154573092,0.9747172945177889,-1.5141462750278833e-08,1.02
763.0,1.0200000151414628,0.9747172974829121,-1.4832070238668393e-08,1.02
764.0,1.0200000148320703,0.9747173003874476,-1.4528999336960169e-08,1.02
765.0,1.0200000145289994,0.9747173032326333,-1.4232121481327908e-08,1.02
766.0,1.0200000142321215,0.974717306019682,-1.39413098843022e-08,1.02
767.0,1.02000001394131,0.9747173087497816,-1.3656440644993495e-08,1.02
768.0,1.0200000136564407,0.9747173114240958,-1.3377391638869085e-08,1.02
769.0,1.0200000133773917,0.9747173140437643,-1.3104044960243755e-08,1.02
770.0,1.020000013104045,0.9747173166099039,-1.2836283591610709e-08,1.02
771.0,1.0200000128362836,0.9747173191236084,-1.257399406817683e-08,1.02
772.0,1.020000012573994,0.9747173215859493,-1.2317063591282817e-08,1.02
773.0,1.0200000123170636,0.9747173239979758,-1.2065383137027652e-08,1.02
774.0,1.0200000120653832,0.9747173263607164,-1.1818845457867155e-08,1.02
775.0,1.0200000118188455,0.9747173286751779,-1.1577345304658593e-08,1.02
776.0,1.0200000115773453,0.9747173309423469,-1.1340779870749884e-08,1.02
777.0,1.0200000113407799,0.9747173331631899,-1.1109048569934998e-08,1.02
778.0,1.0200000111090486,0.9747173353386533,-1.0882052592364744e-08,1.02
779.0,1.0200000108820526,0.9747173374696646,-1.0659694238412953e-08,1.02
780.0,1.0200000106596943,0.9747173395571318,-1.0441879805256349e-08,1.02
781.0,1.0200000104418798,0.9747173416019448,-1.0228515812116257e-08,1.02
782.0,1.0200000102285158,0.9747173436049752,-1.0019511442749263e-08,1.02
783.0,1.0200000100195115,0.9747173455670766,-9.814777879313397e-09,1.02
784.0,1.020000009814778,0.9747173474890855,-9.614227858278923e-09,1.02
785.0,1.0200000096142279,0.974717349371821,-9.417775892472946e-09,1.02
786.0,1.020000009417776,0.9747173512160858,-9.225338049034804e-09,1.02
787.0,1.020000009225338,0.9747173530226659,-9.036832393505279e-09,1.02
788.0,1.0200000090368324,0.9747173547923312,-8.852178323692783e-09,1.02
789.0,1.0200000088521783,0.9747173565258361,-8.671297457851779e-09,1.02
790.0,1.0200000086712975,0.9747173582239195,-8.494112746504356e-09,1.02
791.0,1.0200000084941128,0.974717359887305,-8.320548250395632e-09,1.02
792.0,1.0200000083205483,0.9747173615167017,-8.150530472761375e-09,1.02
793.0,1.0200000081505305,0.9747173631128042,-7.98398658297117e-09,1.02
794.0,1.0200000079839866,0.9747173646762928,-7.82084597084065e-09,1.02
795.0,1.020000007820846,0.9747173662078339,-7.661038914363871e-09,1.02
796.0,1.020000007661039,0.9747173677080803,-7.504497467891724e-09,1.02
797.0,1.0200000075044975,0.9747173691776715,-7.351154573953522e-09,1.02
798.0,1.0200000073511546,0.9747173706172338,-7.200945173480022e-09,1.02
799.0,1.0200000072009452,0.9747173720273811,-7.053805317625006e-09,1.02
800.0,1.0200000070538053,0.9747173734087141,-6.909671501631465e-09,1.02
801.0,1.0200000069096715,0.9747173747618217,-6.768482885277649e-09,1.02
802.0,1.020000006768483,0.9747173760872806,-6.6301790724310194e-09,1.02
803.0,1.020000006630179,0.9747173773856557,-6.494701443315876e-09,1.02
804.0,1.0200000064947015,0.9747173786575004,-6.361991822245727e-09,1.02
805.0,1.0200000063619918,0.9747173799033569,-6.231994253980133e-09,1.02
806.0,1.0200000062319943,0.9747173811237563,-6.104652783278652e-09,1.02
807.0,1.0200000061046528,0.9747173823192186,-5.979913453302288e-09,1.02
808.0,1.0200000059799135,0.9747173834902534,-5.857723195390463e-09,1.02
809.0,1.0200000058577232,0.97471738463736,-5.73802938497181e-09,1.02
810.0,1.0200000057380294,0.9747173857610272,-5.620781617921011e-09,1.02
811.0,1.0200000056207816,0.9747173868617339,-5.505929268068144e-09,1.02
812.0,1.0200000055059293,0.9747173879399492,-5.393423929689334e-09,1.02
813.0,1.020000005393424,0.9747173889961329,-5.283217419105313e-09,1.02
814.0,1.0200000052832174,0.9747173900307351,-5.175262884904441e-09,1.02
815.0,1.020000005175263,0.9747173910441967,-5.069514141808895e-09,1.02
816.0,1.0200000050695142,0.9747173920369498,-4.965926780897689e-09,1.02
817.0,1.0200000049659268,0.9747173930094177,-4.864455727116024e-09,1.02
818.0,1.0200000048644557,0.9747173939620146,-4.765058125855148e-09,1.02
819.0,1.0200000047650581,0.9747173948951467,-4.667691344550917e-09,1.02
820.0,1.0200000046676914,0.9747173958092117,-4.572314304951419e-09,1.02
821.0,1.0200000045723143,0.9747173967045991,-4.4788857067601384e-09,1.02
822.0,1.0200000044788857,0.9747173975816905,-4.387366470126608e-09,1.02
823.0,1.0200000043873665,0.97471739844086,-4.297717515200361e-09,1.02
824.0,1.0200000042977175,0.9747173992824738,-4.209900428264746e-09,1.02
825.0,1.0200000042099004,0.9747174001068905,-4.123877683781529e-09,1.02
826.0,1.0200000041238777,0.9747174009144615,-4.03961220030169e-09,1.02
827.0,1.0200000040396122,0.9747174017055308,-3.957068894777649e-09,1.02
828.0,1.020000003957069,0.9747174024804359,-3.8762122400726184e-09,1.02
829.0,1.0200000038762123,0.9747174032395071,-3.797007819272835e-09,1.02
830.0,1.0200000037970078,0.9747174039830677,-3.7194214375091406e-09,1.02
831.0,1.0200000037194215,0.9747174047114348,-3.6434208983138205e-09,1.02
832.0,1.020000003643421,0.9747174054249189,-3.568973339085346e-09,1.02
833.0,1.0200000035689734,0.9747174061238241,-3.496047229489818e-09,1.02
834.0,1.0200000034960472,0.9747174068084483,-3.4246105951041272e-09,1.02
835.0,1.0200000034246106,0.9747174074790831,-3.3546339039958184e-09,1.02
836.0,1.020000003354634,0.9747174081360145,-3.286086958098622e-09,1.02
837.0,1.020000003286087,0.9747174087795225,-3.2189404475246874e-09,1.02
838.0,1.0200000032189405,0.9747174094098814,-3.1531666166983996e-09,1.02
839.0,1.0200000031531666,0.9747174100273599,-3.088736155731908e-09,1.02
840.0,1.0200000030887362,0.974717410632221,-3.0256221972280173e-09,1.02
841.0,1.0200000030256222,0.9747174112247226,-2.963798095834136e-09,1.02
842.0,1.0200000029637981,0.9747174118051174,-2.903237428242278e-09,1.02
843.0,1.0200000029032374,0.9747174123736528,-2.843914659322877e-09,1.02
844.0,1.0200000028439147,0.9747174129305712,-2.785803809857157e-09,1.02
845.0,1.0200000027858038,0.9747174134761099,-2.728880010849366e-09,1.02
846.0,1.02000000272888,0.974717414010501,-2.6731195035267774e-09,1.02
847.0,1.0200000026731195,0.9747174145339729,-2.618498307072059e-09,1.02
848.0,1.0200000026184983,0.9747174150467482,-2.564993328846299e-09,1.02
849.0,1.0200000025649933,0.9747174155490459,-2.5125816982551896e-09,1.02
850.0,1.0200000025125817,0.97471741604108,-2.4612409887936337e-09,1.02
851.0,1.020000002461241,0.9747174165230601,-2.4109489960011388e-09,1.02
852.0,1.020000002410949,0.9747174169951915,-2.3616848476848418e-09,1.02
853.0,1.0200000023616849,0.9747174174576757,-2.3134276716518798e-09,1.02
854.0,1.0200000023134277,0.9747174179107099,-2.26615615162018e-09,1.02
855.0,1.0200000022661562,0.9747174183544868,-2.219850969709114e-09,1.02
856.0,1.020000002219851,0.9747174187891959,-2.1744916978150286e-09,1.02
857.0,1.0200000021744917,0.9747174192150224,-2.1300592401019003e-09,1.02
858.0,1.0200000021300593,0.9747174196321479,-2.0865349448229153e-09,1.02
859.0,1.020000002086535,0.97471742004075,-2.0438997161420502e-09,1.02
860.0,1.0200000020438997,0.9747174204410028,-2.002135790490911e-09,1.02
861.0,1.0200000020021358,0.9747174208330772,-1.9612251822564986e-09,1.02
862.0,1.0200000019612252,0.9747174212171401,-1.921150349915024e-09,1.02
863.0,1.0200000019211504,0.9747174215933553,-1.881894640121118e-09,1.02
864.0,1.0200000018818947,0.974717421961883,-1.843440955440201e-09,1.02
865.0,1.020000001843441,0.9747174223228805,-1.8057730866161137e-09,1.02
866.0,1.020000001805773,0.9747174226765016,-1.7688746023480917e-09,1.02
867.0,1.0200000017688746,0.9747174230228969,-1.732730403603e-09,1.02
868.0,1.0200000017327304,0.9747174233622141,-1.697324725213889e-09,1.02
869.0,1.0200000016973247,0.9747174236945979,-1.6626422461030188e-09,1.02
870.0,1.0200000016626423,0.9747174240201899,-1.6286687554156742e-09,1.02
871.0,1.0200000016286688,0.974717424339129,-1.5953893761633253e-09,1.02
872.0,1.0200000015953894,0.974717424651551,-1.5627898974912569e-09,1.02
873.0,1.02000000156279,0.9747174249575891,-1.5308565526339635e-09,1.02
874.0,1.0200000015308566,0.9747174252573737,-1.4995760189151497e-09,1.02
875.0,1.020000001499576,0.9747174255510328,-1.468934751613915e-09,1.02
876.0,1.0200000014689348,0.9747174258386916,-1.4389194280539641e-09,1.02
877.0,1.0200000014389194,0.9747174261204724,-1.409517613737421e-09,1.02
878.0,1.0200000014095176,0.9747174263964955,-1.3807162080325952e-09,1.02
879.0,1.0200000013807162,0.9747174266668784,-1.3525029984862158e-09,1.02
880.0,1.020000001352503,0.9747174269317365,-1.3248668828680366e-09,1.02
881.0,1.020000001324867,0.9747174271911826,-1.2977952046355767e-09,1.02
882.0,1.0200000012977952,0.9747174274453273,-1.2712766395139852e-09,1.02
883.0,1.0200000012712767,0.9747174276942788,-1.2452998632284107e-09,1.02
884.0,1.0200000012452999,0.9747174279381434,-1.219853995593212e-09,1.02
885.0,1.020000001219854,0.9747174281770251,-1.1949281564227476e-09,1.02
886.0,1.0200000011949282,0.9747174284110256,-1.1705121316651912e-09,1.02
887.0,1.0200000011705121,0.9747174286402448,-1.1465945970456914e-09,1.02
888.0,1.0200000011465946,0.9747174288647802,-1.1231657826016317e-09,1.02
889.0,1.0200000011231658,0.9747174290847276,-1.1002154742811854e-09,1.02
890.0,1.0200000011002155,0.9747174293001806,-1.0777339021217358e-09,1.02
891.0,1.020000001077734,0.9747174295112311,-1.055712184339086e-09,1.02
892.0,1.0200000010557122,0.9747174297179692,-1.0341401068814093e-09,1.02
893.0,1.0200000010341401,0.9747174299204827,-1.0130087879645089e-09,1.02
894.0,1.0200000010130088,0.9747174301188581,-9.923093458041876e-10,1.02
895.0,1.0200000009923094,0.9747174303131801,-9.720331206608535e-10,1.02
896.0,1.0200000009720331,0.9747174305035315,-9.521712307503094e-10,1.02
897.0,1.0200000009521712,0.9747174306899934,-9.327152383775683e-10,1.02
898.0,1.0200000009327153,0.9747174308726452,-9.136562617584332e-10,1.02
899.0,1.0200000009136563,0.9747174310515646,-8.949869734209415e-10,1.02
900.0,1.020000000894987,0.9747174312268281,-8.766993797593159e-10,1.02
901.0,1.0200000008766994,0.9747174313985104,-8.587852651231742e-10,1.02
902.0,1.0200000008587853,0.9747174315666847,-8.412377461297638e-10,1.02
903.0,1.0200000008412378,0.9747174317314227,-8.240483850840974e-10,1.02
904.0,1.0200000008240484,0.9747174318927945,-8.072100765588175e-10,1.02
905.0,1.02000000080721,0.9747174320508688,-7.907159371711714e-10,1.02
906.0,1.020000000790716,0.9747174322057132,-7.745586394491966e-10,1.02
907.0,1.0200000007745587,0.9747174323573935,-7.587317440993502e-10,1.02
908.0,1.0200000007587318,0.9747174325059745,-7.432285897834845e-10,1.02
909.0,1.0200000007432286,0.9747174326515197,-7.280422931188468e-10,1.02
910.0,1.0200000007280423,0.9747174327940908,-7.131659707226845e-10,1.02
911.0,1.020000000713166,0.9747174329337488,-6.985931833014547e-10,1.02
912.0,1.0200000006985932,0.9747174330705529,-6.843186017846392e-10,1.02
913.0,1.0200000006843186,0.9747174332045617,-6.703355648340903e-10,1.02
914.0,1.0200000006703356,0.9747174333358322,-6.56638077245475e-10,1.02
915.0,1.020000000656638,0.9747174334644203,-6.432205879036701e-10,1.02
916.0,1.0200000006432206,0.9747174335903809,-6.300775456935526e-10,1.02
917.0,1.0200000006300776,0.9747174337137678,-6.172025113215795e-10,1.02
918.0,1.0200000006172025,0.9747174338346333,-6.045908218510476e-10,1.02
919.0,1.0200000006045908,0.9747174339530291,-5.922369261668337e-10,1.02
920.0,1.020000000592237,0.9747174340690057,-5.801354951984194e-10,1.02
921.0,1.0200000005801355,0.9747174341826125,-5.682814219198917e-10,1.02
922.0,1.0200000005682814,0.974717434293898,-5.566698213499421e-10,1.02
923.0,1.0200000005566698,0.9747174344029096,-5.452953644180525e-10,1.02
924.0,1.0200000005452954,0.9747174345096938,-5.341531661429144e-10,1.02
925.0,1.0200000005341532,0.974717434614296,-5.232385635878245e-10,1.02
926.0,1.0200000005232386,0.9747174347167609,-5.125464497268695e-10,1.02
927.0,1.0200000005125465,0.9747174348171318,-5.020734938909754e-10,1.02
928.0,1.0200000005020735,0.9747174349154519,-4.918145890542291e-10,1.02
929.0,1.0200000004918146,0.974717435011763,-4.817648502353222e-10,1.02
930.0,1.0200000004817649,0.974717435106106,-4.71920280631366e-10,1.02
931.0,1.0200000004719203,0.9747174351985212,-4.622773275286818e-10,1.02
932.0,1.0200000004622773,0.9747174352890481,-4.5283155003517095e-10,1.02
933.0,1.0200000004528316,0.9747174353777253,-4.4357850725873504e-10,1.02
934.0,1.0200000004435785,0.9747174354645903,-4.3451464648569527e-10,1.02
935.0,1.0200000004345147,0.9747174355496805,-4.2563597091316296e-10,1.02
936.0,1.020000000425636,0.974717435633032,-4.1693892782745934e-10,1.02
937.0,1.020000000416939,0.9747174357146804,-4.084192983810908e-10,1.02
938.0,1.0200000004084193,0.9747174357946603,-4.0007397394958844e-10,1.02
939.0,1.020000000400074,0.974717435873006,-3.918991797746685e-10,1.02
940.0,1.0200000003918992,0.9747174359497509,-3.8389136314265215e-10,1.02
941.0,1.0200000003838914,0.9747174360249276,-3.7604719338446557e-10,1.02
942.0,1.0200000003760472,0.9747174360985681,-3.6836311778642994e-10,1.02
943.0,1.0200000003683631,0.9747174361707039,-3.6083647181328615e-10,1.02
944.0,1.0200000003608365,0.9747174362413659,-3.5346303661754064e-10,1.02
945.0,1.020000000353463,0.9747174363105837,-3.462401476639343e-10,1.02
946.0,1.0200000003462402,0.9747174363783871,-3.3916536246181295e-10,1.02
947.0,1.0200000003391654,0.9747174364448052,-3.322351282974978e-10,1.02
948.0,1.0200000003322351,0.9747174365098663,-3.2544678063572974e-10,1.02
949.0,1.0200000003254468,0.974717436573598,-3.187969888074349e-10,1.02
950.0,1.020000000318797,0.9747174366360275,-3.1228286623274926e-10,1.02
951.0,1.0200000003122829,0.9747174366971812,-3.059015263318088e-10,1.02
952.0,1.0200000003059015,0.9747174367570852,-2.996507486585642e-10,1.02
953.0,1.0200000002996508,0.9747174368157653,-2.935278686777565e-10,1.02
954.0,1.0200000002935279,0.9747174368732463,-2.8753022185412647e-10,1.02
955.0,1.0200000002875302,0.9747174369295528,-2.816546995632052e-10,1.02
956.0,1.0200000002816547,0.9747174369847087,-2.758993034035484e-10,1.02
957.0,1.0200000002758993,0.9747174370387375,-2.7026159088450186e-10,1.02
958.0,1.0200000002702616,0.9747174370916623,-2.647388974708065e-10,1.02
959.0,1.020000000264739,0.9747174371435054,-2.5932944680562287e-10,1.02
960.0,1.0200000002593295,0.9747174371942894,-2.5403079639829684e-10,1.02
961.0,1.0200000002540308,0.9747174372440358,-2.488400596689644e-10,1.02
962.0,1.02000000024884,0.9747174372927656,-2.437554602607861e-10,1.02
963.0,1.0200000002437555,0.9747174373404998,-2.387747777277127e-10,1.02
964.0,1.0200000002387748,0.9747174373872586,-2.3389601366829993e-10,1.02
965.0,1.020000000233896,0.974717437433062,-2.2911650354728863e-10,1.02
966.0,1.0200000002291165,0.9747174374779295,-2.2443491509704927e-10,1.02
967.0,1.020000000224435,0.9747174375218801,-2.198490278715326e-10,1.02
968.0,1.020000000219849,0.9747174375649328,-2.1535662142468937e-10,1.02
969.0,1.0200000002153566,0.9747174376071056,-2.109561414442851e-10,1.02
970.0,1.0200000002109562,0.9747174376484168,-2.0664558952887546e-10,1.02
971.0,1.0200000002066456,0.9747174376888839,-2.0242318932162107e-10,1.02
972.0,1.0200000002024232,0.974717437728524,-1.9828694242107758e-10,1.02
973.0,1.020000000198287,0.9747174377673542,-1.9423573860422039e-10,1.02
974.0,1.0200000001942358,0.9747174378053911,-1.9026669129118545e-10,1.02
975.0,1.0200000001902667,0.9747174378426506,-1.8637891230355308e-10,1.02
976.0,1.020000000186379,0.9747174378791488,-1.8257018119527402e-10,1.02
977.0,1.0200000001825702,0.9747174379149011,-1.7883938774332364e-10,1.02
978.0,1.0200000001788394,0.9747174379499227,-1.7518497763546748e-10,1.02
979.0,1.020000000175185,0.9747174379842288,-1.7160517451486612e-10,1.02
980.0,1.0200000001716052,0.9747174380178338,-1.6809864611389003e-10,1.02
981.0,1.0200000001680987,0.9747174380507523,-1.6466383812030472e-10,1.02
982.0,1.0200000001646639,0.974717438082998,-1.6129964031108557e-10,1.02
983.0,1.0200000001612997,0.9747174381145852,-1.5800383224018333e-10,1.02
984.0,1.0200000001580039,0.9747174381455268,-1.5477530368457337e-10,1.02
985.0,1.0200000001547753,0.9747174381758361,-1.5161250033202123e-10,1.02
986.0,1.0200000001516125,0.974717438205526,-1.485145340041072e-10,1.02
987.0,1.0200000001485146,0.9747174382346093,-1.454798503885968e-10,1.02
988.0,1.0200000001454799,0.9747174382630983,-1.4250711721786047e-10,1.02
989.0,1.0200000001425071,0.9747174382910052,-1.3959544631347853e-10,1.02
990.0,1.0200000001395955,0.974717438318342,-1.3674350540782143e-10,1.02
991.0,1.0200000001367435,0.9747174383451203,-1.3394929609944484e-10,1.02
992.0,1.0200000001339493,0.9747174383713513,-1.3121215225453398e-10,1.02
993.0,1.0200000001312122,0.9747174383970463,-1.2853096365006422e-10,1.02
994.0,1.020000000128531,0.9747174384222163,-1.2590462006301095e-10,1.02
995.0,1.0200000001259046,0.974717438446872,-1.2333178922574461e-10,1.02
996.0,1.0200000001233318,0.9747174384710238,-1.208115829598455e-10,1.02
997.0,1.0200000001208116,0.9747174384946821,-1.1834311308689394e-10,1.02
998.0,1.0200000001183431,0.974717438517857,-1.1592504733926035e-10,1.02
999.0,1.020000000115925,0.9747174385405584,-1.1355627549392011e-10,1.02
1000.0,1.0200000001135563,0.9747174385627959,,
