timestamp,target_time,El1_Resistance_mOhm_filt,El1_dpos_mps_filt_lag1,El1_dpos_mps_filt_lag2,El1_dpos_mps_filt_lag3,El1_kA_filt_lag1,El1_kA_filt_lag2,RMS_V_transformer_filt_lag1,y_filt_lag1,y_filt_lag2
2022-07-07 02:20:10+00:00,2022-07-07 02:20:10+00:00,1.2870272571328552,9.166157680466884e-06,9.831683361374469e-06,1.028351114908776e-05,113.7426509751737,113.53846803722648,166.2202418445648,1.2890504349594372,1.293811913584307
2022-07-07 02:20:11+00:00,2022-07-07 02:20:11+00:00,1.287637988242593,8.271375457557305e-06,9.166157680466884e-06,9.831683361374469e-06,113.86023146918664,113.7426509751737,166.15224407117847,1.2870272571328552,1.2890504349594372
2022-07-07 02:20:12+00:00,2022-07-07 02:20:12+00:00,1.2906454464387,7.07328513428855e-06,8.271375457557305e-06,9.166157680466884e-06,113.88924773227922,113.86023146918664,166.12714743888654,1.287637988242593,1.2870272571328552
2022-07-07 02:20:13+00:00,2022-07-07 02:20:13+00:00,1.2957134800103054,5.459991530723894e-06,7.07328513428855e-06,8.271375457557305e-06,113.83242974456874,113.88924773227922,166.14426710350722,1.2906454464387,1.287637988242593
2022-07-07 02:20:14+00:00,2022-07-07 02:20:14+00:00,1.302439231847746,3.3106671542853603e-06,5.459991530723894e-06,7.07328513428855e-06,113.69658061380058,113.83242974456874,166.2006436662287,1.2957134800103054,1.2906454464387
2022-07-07 02:20:15+00:00,2022-07-07 02:20:15+00:00,1.3103959589011132,5.299198272384572e-07,3.3106671542853603e-06,5.459991530723894e-06,113.4917223751752,113.69658061380058,166.2915016297787,1.302439231847746,1.2957134800103054
2022-07-07 02:20:16+00:00,2022-07-07 02:20:16+00:00,1.3191945691340914,-2.91586374179408e-06,5.299198272384572e-07,3.3106671542853603e-06,113.23009477171624,113.4917223751752,166.41081114023132,1.3103959589011132,1.302439231847746
2022-07-07 02:20:17+00:00,2022-07-07 02:20:17+00:00,1.3285397921022268,-6.964178973198972e-06,-2.91586374179408e-06,5.299198272384572e-07,112.925100323484,113.23009477171624,166.5518829754891,1.3191945691340914,1.3103959589011132
2022-07-07 02:20:18+00:00,2022-07-07 02:20:18+00:00,1.3382426053495369,-1.142832349947472e-05,-6.964178973198972e-06,-2.91586374179408e-06,112.59028977749692,112.925100323484,166.70793493366705,1.3285397921022268,1.3191945691340914
2022-07-07 02:20:19+00:00,2022-07-07 02:20:19+00:00,1.3481832826051257,-1.5979820713612228e-05,-1.142832349947472e-05,-6.964178973198972e-06,112.23847096767936,112.59028977749692,166.87258093550778,1.3382426053495369,1.3285397921022268
2022-07-07 02:20:20+00:00,2022-07-07 02:20:20+00:00,1.3582708095126454,-2.0145239150541626e-05,-1.5979820713612228e-05,-1.142832349947472e-05,111.88099946291683,112.23847096767936,167.04020955257803,1.3481832826051257,1.3382426053495369
2022-07-07 02:20:21+00:00,2022-07-07 02:20:21+00:00,1.368448570829527,-2.3320557204056523e-05,-2.0145239150541626e-05,-1.5979820713612228e-05,111.52728048250196,111.88099946291683,167.20623418462904,1.3582708095126454,1.3481832826051257
2022-07-07 02:20:22+00:00,2022-07-07 02:20:22+00:00,1.3787230295215316,-2.480506065514804e-05,-2.3320557204056523e-05,-2.0145239150541626e-05,111.18448989300164,111.52728048250196,167.36721122491107,1.368448570829527,1.3582708095126454
2022-07-07 02:20:23+00:00,2022-07-07 02:20:23+00:00,1.3891480770404894,-2.3855184479992644e-05,-2.480506065514804e-05,-2.3320557204056523e-05,110.85750863934078,111.18448989300164,167.52083435160355,1.3787230295215316,1.368448570829527
2022-07-07 02:20:24+00:00,2022-07-07 02:20:24+00:00,1.3997667281738104,-1.975677206276103e-05,-2.3855184479992644e-05,-2.480506065514804e-05,110.54905118563458,110.85750863934078,167.6658221838009,1.3891480770404894,1.3787230295215316
2022-07-07 02:20:25+00:00,2022-07-07 02:20:25+00:00,1.410558675559196,-1.1912033689954017e-05,-1.975677206276103e-05,-2.3855184479992644e-05,110.2599507300006,110.54905118563458,167.80172301023237,1.3997667281738104,1.3891480770404894
2022-07-07 02:20:26+00:00,2022-07-07 02:20:26+00:00,1.4214273677646427,6.47828831641565e-08,-1.1912033689954017e-05,-1.975677206276103e-05,109.98955021909518,110.2599507300006,167.9286645555744,1.410558675559196,1.3997667281738104
2022-07-07 02:20:27+00:00,2022-07-07 02:20:27+00:00,1.4322454572269063,1.6251100662679775e-05,6.47828831641565e-08,-1.1912033689954017e-05,109.73614831991146,109.98955021909518,168.04707944145903,1.4214273677646427,1.410558675559196
2022-07-07 02:20:28+00:00,2022-07-07 02:20:28+00:00,1.4429089603815786,3.632882246893679e-05,1.6251100662679775e-05,6.47828831641565e-08,109.49746227295508,109.73614831991146,168.1574388343075,1.4322454572269063,1.4214273677646427
2022-07-07 02:20:29+00:00,2022-07-07 02:20:29+00:00,1.4533243697997658,5.951676321179817e-05,3.632882246893679e-05,1.6251100662679775e-05,109.27108190016,109.49746227295508,168.26002805986082,1.4429089603815786,1.4322454572269063
