t_s,y1,y2,y3,r1,r2,r3,u1,u2,u3,e1,e2,e3
280.0,1.0696973569027712,1.0643042494591117,1.08089120819124,1.02,1.02,1.02,0.7642970973074527,0.5886584544484931,0.13433708325865695,-0.04969609469140335,-0.04430273055043599,-0.06088952818145987
281.0,1.0696960946914034,1.064302730550436,1.08088952818146,1.02,1.02,1.02,0.7633031754136246,0.5877723998374843,0.13311929269502776,-0.049694832519705745,-0.044301211686259334,-0.060887848214784324
282.0,1.0696948325197058,1.0643012116862594,1.0808878482147843,1.02,1.02,1.02,0.7623092787632305,0.5868863756037591,0.13190153573073207,-0.049693570387676855,-0.04429969286658042,-0.060886168291212295
283.0,1.0696935703876769,1.0642996928665804,1.0808861682912123,1.02,1.02,1.02,0.761315407355477,0.5860003817464275,0.13068381236490784,-0.04969230829531557,-0.04429817409139836,-0.060884488410742676
284.0,1.0696923082953156,1.0642981740913984,1.0808844884107427,1.02,1.02,1.02,0.7603215611895706,0.5851144182645995,0.129466122596693,-0.04969104624262077,-0.044296655360712034,-0.060882808573373914
285.0,1.0696910462426208,1.064296655360712,1.080882808573374,1.02,1.02,1.02,0.7593277402647182,0.5842284851573853,0.1282484664252255,-0.04968978422959114,-0.04429513667452034,-0.0608811287791049
286.0,1.0696897842295912,1.0642951366745204,1.080881128779105,1.02,1.02,1.02,0.7583339445801264,0.5833425824238949,0.1270308438496434,-0.049688522256225554,-0.04429361803282217,-0.06087944902793452
287.0,1.0696885222562256,1.0642936180328222,1.0808794490279345,1.02,1.02,1.02,0.7573401741350019,0.5824567100632385,0.1258132548690847,-0.049687260322522686,-0.04429209943561663,-0.060877769319861
288.0,1.0696872603225227,1.0642920994356166,1.080877769319861,1.02,1.02,1.02,0.7563464289285514,0.5815708680745262,0.12459569948268749,-0.049685998428481426,-0.044290580882902164,-0.06087608965488345
289.0,1.0696859984284814,1.0642905808829022,1.0808760896548835,1.02,1.02,1.02,0.7553527089599817,0.5806850564568682,0.12337817768958982,-0.04968473657410066,-0.04428906237467811,-0.06087441003300076
290.0,1.0696847365741007,1.0642890623746781,1.0808744100330008,1.02,1.02,1.02,0.7543590142284997,0.5797992752093746,0.1221606894889298,-0.04968347475937884,-0.04428754391094336,-0.060872730454211155
291.0,1.0696834747593789,1.0642875439109434,1.0808727304542112,1.02,1.02,1.02,0.7533653447333122,0.5789135243311557,0.12094323487984558,-0.0496822129843153,-0.04428602549169658,-0.060871050918513525
292.0,1.0696822129843153,1.0642860254916966,1.0808710509185135,1.02,1.02,1.02,0.7523717004736259,0.5780278038213218,0.11972581386147531,-0.049680951248908256,-0.04428450711693688,-0.06086937142590698
293.0,1.0696809512489083,1.064284507116937,1.080869371425907,1.02,1.02,1.02,0.7513780814486477,0.577142113678983,0.11850842643295717,-0.04967968955315705,-0.044282988786662925,-0.06086769197638975
294.0,1.069679689553157,1.064282988786663,1.0808676919763898,1.02,1.02,1.02,0.7503844876575846,0.5762564539032498,0.11729107259342937,-0.049678427897059896,-0.044281470500874054,-0.06086601256996094
295.0,1.06967842789706,1.064281470500874,1.080866012569961,1.02,1.02,1.02,0.7493909190996434,0.5753708244932323,0.11607375234203016,-0.049677166280616136,-0.04427995225956871,-0.06086433320661899
296.0,1.0696771662806162,1.0642799522595687,1.080864333206619,1.02,1.02,1.02,0.7483973757740311,0.5744852254480409,0.11485646567789777,-0.049675904703824214,-0.04427843406274623,-0.06086265388636258
297.0,1.0696759047038242,1.0642784340627462,1.0808626538863626,1.02,1.02,1.02,0.7474038576799547,0.573599656766786,0.11363921260017051,-0.04967464316668302,-0.04427691591040528,-0.06086097460919082
298.0,1.069674643166683,1.0642769159104053,1.0808609746091908,1.02,1.02,1.02,0.746410364816621,0.5727141184485779,0.1124219931079867,-0.04967338166919144,-0.04427539780254475,-0.06085929537510215
299.0,1.0696733816691915,1.0642753978025448,1.0808592953751022,1.02,1.02,1.02,0.7454168971832372,0.571828610492527,0.11120480720048466,-0.04967212021134815,-0.044273879739163746,-0.06085761618409524
300.0,1.0696721202113482,1.0642738797391638,1.0808576161840953,1.02,1.02,1.02,0.7444234547790103,0.5709431328977437,0.10998765487680276,-0.04967085879315203,-0.044272361720260944,-0.06085593703616898
301.0,1.069670858793152,1.064272361720261,1.080855937036169,1.02,1.02,1.02,0.7434300376031473,0.5700576856633385,0.10877053613607938,-0.04966959741460175,-0.04427084374583523,-0.06085425793132204
302.0,1.0696695974146018,1.0642708437458352,1.080854257931322,1.02,1.02,1.02,0.7424366456548552,0.5691722687884218,0.10755345097745295,-0.04966833607569621,-0.04426932581588594,-0.06085257886955331
303.0,1.0696683360756962,1.064269325815886,1.0808525788695533,1.02,1.02,1.02,0.7414432789333413,0.568286882272104,0.10633639940006188,-0.049667074776434283,-0.04426780793041152,-0.06085089985086123
304.0,1.0696670747764343,1.0642678079304115,1.0808508998508612,1.02,1.02,1.02,0.7404499374378126,0.5674015261134958,0.10511938140304466,-0.04966581351681465,-0.044266290089411076,-0.06084922087524447
305.0,1.0696658135168147,1.064266290089411,1.0808492208752445,1.02,1.02,1.02,0.7394566211674763,0.5665162003117076,0.10390239698553977,-0.04966455229683597,-0.0442647722928835,-0.060847541942702144
306.0,1.069664552296836,1.0642647722928835,1.0808475419427022,1.02,1.02,1.02,0.7384633301215396,0.5656309048658499,0.10268544614668573,-0.049663291116497366,-0.04426325454082791,-0.060845863053232696
307.0,1.0696632911164974,1.064263254540828,1.0808458630532327,1.02,1.02,1.02,0.7374700642992097,0.5647456397750333,0.10146852888562108,-0.04966202997579727,-0.04426173683324275,-0.06084418420683502
308.0,1.0696620299757973,1.0642617368332428,1.080844184206835,1.02,1.02,1.02,0.7364768236996937,0.5638604050383684,0.10025164520148439,-0.049660768874734806,-0.044260219170127346,-0.060842505403507774
309.0,1.0696607688747348,1.0642602191701274,1.0808425054035078,1.02,1.02,1.02,0.735483608322199,0.5629752006549659,0.1,-0.04965783429121151,-0.04425529953527452,-0.060810488290006015
310.0,1.0696578342912115,1.0642552995352745,1.080810488290006,1.02,1.02,1.02,0.7344904516363747,0.5620900946642604,0.1,-0.04965601376013984,-0.04425435960475266,-0.060801327769175906
311.0,1.0696560137601399,1.0642543596047527,1.080801327769176,1.02,1.02,1.02,0.7334973313611719,0.5612050074721654,0.1,-0.04965459982803533,-0.044254692701442444,-0.060800188380703224
312.0,1.0696545998280353,1.0642546927014425,1.0808001883807032,1.02,1.02,1.02,0.7325042393646112,0.5603199136181366,0.1,-0.04965318653358253,-0.044255026895501315,-0.060799049050910936
313.0,1.0696531865335825,1.0642550268955013,1.080799049050911,1.02,1.02,1.02,0.7315111756339395,0.5594348130802266,0.1,-0.04965177324806991,-0.04425536107335848,-0.0607979097566449
314.0,1.06965177324807,1.0642553610733585,1.080797909756645,1.02,1.02,1.02,0.7305181401689781,0.5585497058587594,0.1,-0.04965035997061129,-0.044255695234178605,-0.06079677049782406
315.0,1.0696503599706113,1.0642556952341786,1.080796770497824,1.02,1.02,1.02,0.7295251329695659,0.5576645919540758,0.1,-0.04964894670120534,-0.044256029377961026,-0.06079563127444776
316.0,1.0696489467012054,1.064256029377961,1.0807956312744478,1.02,1.02,1.02,0.7285321540355418,0.5567794713665166,0.1,-0.04964753343985251,-0.044256363504706187,-0.060794492086516216
317.0,1.0696475334398525,1.0642563635047062,1.0807944920865162,1.02,1.02,1.02,0.7275392033667448,0.5558943440964225,0.1,-0.04964612018655301,-0.04425669761441431,-0.060793352934028766
318.0,1.069646120186553,1.0642566976144143,1.0807933529340288,1.02,1.02,1.02,0.7265462809630138,0.5550092101441342,0.1,-0.04964470694130707,-0.04425703170708539,-0.060792213816985186
319.0,1.069644706941307,1.0642570317070854,1.0807922138169852,1.02,1.02,1.02,0.7255533868241876,0.5541240695099925,0.1,-0.04964329370411513,-0.04425736578271988,-0.0607910747353857
320.0,1.0696432937041152,1.06425736578272,1.0807910747353857,1.02,1.02,1.02,0.7245605209501053,0.5532389221943381,0.1,-0.049641880474977196,-0.044257699841317555,-0.060789935689229635
321.0,1.0696418804749772,1.0642576998413176,1.0807899356892297,1.02,1.02,1.02,0.7235676833406057,0.5523537681975118,0.1,-0.049640467253893705,-0.044258033882878856,-0.06078879667851678
322.0,1.0696404672538937,1.0642580338828789,1.0807887966785168,1.02,1.02,1.02,0.7225748739955279,0.5514686075198543,0.1,-0.04963905404086466,-0.044258367907403784,-0.060787657703247344
323.0,1.0696390540408647,1.0642583679074038,1.0807876577032474,1.02,1.02,1.02,0.7215820929147106,0.5505834401617062,0.1,-0.04963764083589073,-0.04425870191489256,-0.06078651876342045
324.0,1.0696376408358907,1.0642587019148926,1.0807865187634205,1.02,1.02,1.02,0.7205893400979928,0.5496982661234084,0.1,-0.04963622763897191,-0.04425903590534541,-0.06078537985903654
325.0,1.069636227638972,1.0642590359053454,1.0807853798590366,1.02,1.02,1.02,0.7195966155452134,0.5488130854053015,0.1,-0.049634814450108644,-0.044259369878762556,-0.06078424099009472
326.0,1.0696348144501087,1.0642593698787626,1.0807842409900947,1.02,1.02,1.02,0.7186039192562111,0.5479278980077262,0.1,-0.049633401269300936,-0.04425970383514399,-0.060783102156595215
327.0,1.069633401269301,1.064259703835144,1.0807831021565952,1.02,1.02,1.02,0.7176112512308251,0.5470427039310234,0.1,-0.04963198809654901,-0.04426003777449017,-0.060781963358537805
328.0,1.069631988096549,1.0642600377744902,1.0807819633585378,1.02,1.02,1.02,0.7166186114688942,0.5461575031755336,0.1,-0.04963057493185352,-0.04426037169680086,-0.060780824595922045
329.0,1.0696305749318535,1.0642603716968009,1.080780824595922,1.02,1.02,1.02,0.7156259999702571,0.5452722957415975,0.1,-0.04962916177521448,-0.04426070560207651,-0.06077968586874771
330.0,1.0696291617752145,1.0642607056020765,1.0807796858687477,1.02,1.02,1.02,0.7146334167347528,0.544387081629556,0.1,-0.04962774862663211,-0.044261039490317344,-0.060778547177014586
331.0,1.0696277486266321,1.0642610394903174,1.0807785471770146,1.02,1.02,1.02,0.7136408617622202,0.5435018608397496,0.1,-0.04962633548610662,-0.04426137336152314,-0.060777408520722664
332.0,1.0696263354861066,1.0642613733615232,1.0807774085207227,1.02,1.02,1.02,0.712648335052498,0.5426166333725192,0.1,-0.04962492235363847,-0.04426170721569456,-0.06077626989987128
333.0,1.0696249223536385,1.0642617072156946,1.0807762698998713,1.02,1.02,1.02,0.7116558366054253,0.5417313992282053,0.1,-0.04962350922922787,-0.04426204105283138,-0.06077513131446066
334.0,1.0696235092292279,1.0642620410528314,1.0807751313144607,1.02,1.02,1.02,0.7106633664208407,0.5408461584071487,0.1,-0.049622096112874825,-0.04426237487293405,-0.06077399276449036
335.0,1.0696220961128748,1.064262374872934,1.0807739927644904,1.02,1.02,1.02,0.7096709244985833,0.53996091090969,0.1,-0.04962068300458,-0.04426270867600257,-0.06077285424996015
336.0,1.06962068300458,1.0642627086760026,1.0807728542499602,1.02,1.02,1.02,0.7086785108384916,0.53907565673617,0.1,,,
